X,Y,OBJECTID,Enabled,FeatureID,FeatureType,Ownership,AdministrativeArea,WaterSystem,InstallDate,LocationDescription,Elevation,GPS_Date,WebMap,AerialCorrected,Asset_Description
-9796147.9337,5219456.1991,3484,1,35H259,Fire Hydrant,LCPW,LCPW,Grandwood Park,2006/06/16 00:00:00+00,"18834 WESTWOOD PL, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3891801613501&lng=-88.0002941437235&z=19&slat=42.3891801613501&slng=-88.0002941437235&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796146.4118,5219589.4585,3485,1,35H260,Fire Hydrant,LCPW,LCPW,Grandwood Park,2006/06/16 00:00:00+00,"18802 WESTWOOD PL, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3900643046114&lng=-88.0002804718389&z=19&slat=42.3900643046114&slng=-88.0002804718389&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796098.0634,5219659.4559,3486,1,35H261,Fire Hydrant,LCPW,LCPW,Grandwood Park,2006/06/16 00:00:00+00,"18770 WESTWOOD PL, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3905287155175&lng=-87.9998461504343&z=19&slat=42.3905287155175&slng=-87.9998461504343&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796000.4017,5219716.442,3487,1,35H262,Fire Hydrant,LCPW,LCPW,Grandwood Park,2006/06/16 00:00:00+00,"18738 WESTWOOD PL, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3909067971894&lng=-87.9989688410767&z=19&slat=42.3909067971894&slng=-87.9989688410767&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795890.9993,5219561.3987,3488,1,35H256,Fire Hydrant,LCPW,LCPW,Grandwood Park,1970/01/01 00:00:00+00,"36273 YEW TREE DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3898781356038&lng=-87.9979860623651&z=19&slat=42.3898781356038&slng=-87.9979860623651&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796208.5256,5219002.3902,3489,1,35H278A,Fire Hydrant,LCPW,LCPW,Grandwood Park,2005/04/13 00:00:00+00,"18850 GRAND AVE, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3861691576812&lng=-88.0008384493523&z=19&slat=42.3861691576812&slng=-88.0008384493523&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796186.9219,5219039.0662,3490,1,35H278,Fire Hydrant,LCPW,LCPW,Grandwood Park,2005/04/13 00:00:00+00,"18850 GRAND AVE, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3864125066615&lng=-88.0006443803599&z=19&slat=42.3864125066615&slng=-88.0006443803599&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796183.2999,5219174.811,3491,1,35H277,Fire Hydrant,LCPW,LCPW,Grandwood Park,2005/04/13 00:00:00+00,"18850 GRAND AVE, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3873131794591&lng=-88.000611843677&z=19&slat=42.3873131794591&slng=-88.000611843677&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796049.3646,5219156.0865,3492,1,35H276,Fire Hydrant,LCPW,LCPW,Grandwood Park,2005/04/13 00:00:00+00,"18834 GRAND AVE, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.387188942147&lng=-87.9994086819074&z=19&slat=42.387188942147&slng=-87.9994086819074&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796090.0032,5219038.3966,3493,1,35H279,Fire Hydrant,LCPW,LCPW,Grandwood Park,2005/04/13 00:00:00+00,"18834 GRAND AVE, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3864080638378&lng=-87.9997737451628&z=19&slat=42.3864080638378&slng=-87.9997737451628&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9793843.9695,5220904.1976,3494,1,35H292,Fire Hydrant,LCPW,LCPW,Grandwood Park,2008/07/01 00:00:00+00,"36860 MILL CREEK LN, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.398786608028&lng=-87.9795972811317&z=19&slat=42.398786608028&slng=-87.9795972811317&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9793921.1806,5220929.5459,3495,1,35H291,Fire Hydrant,LCPW,LCPW,Grandwood Park,2008/07/01 00:00:00+00,"18100 STEARNS SCHOOL RD, OLD MILL CREEK",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3989547629612&lng=-87.9802908802235&z=19&slat=42.3989547629612&slng=-87.9802908802235&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794001.7571,5220944.1723,3496,1,35H290,Fire Hydrant,LCPW,LCPW,Grandwood Park,2008/07/01 00:00:00+00,"18100 STEARNS SCHOOL RD, OLD MILL CREEK",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.399051791178&lng=-87.9810147112008&z=19&slat=42.399051791178&slng=-87.9810147112008&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794208.5225,5220956.4668,3497,1,35H289,Fire Hydrant,LCPW,LCPW,Grandwood Park,2008/07/01 00:00:00+00,"18100 STEARNS SCHOOL RD, OLD MILL CREEK",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3991333495851&lng=-87.9828721159886&z=19&slat=42.3991333495851&slng=-87.9828721159886&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794309.5849,5220965.7535,3498,1,35H288,Fire Hydrant,LCPW,LCPW,Grandwood Park,2008/07/01 00:00:00+00,"18100 STEARNS SCHOOL RD, OLD MILL CREEK",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3991949553979&lng=-87.9837799755854&z=19&slat=42.3991949553979&slng=-87.9837799755854&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794394.0199,5220973.1395,3499,1,35H287,Fire Hydrant,LCPW,LCPW,Grandwood Park,2008/07/01 00:00:00+00,"18100 STEARNS SCHOOL RD, OLD MILL CREEK",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3992439524037&lng=-87.9845384672115&z=19&slat=42.3992439524037&slng=-87.9845384672115&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794509.081,5220929.875,3500,1,35H286,Fire Hydrant,LCPW,LCPW,Grandwood Park,2008/07/01 00:00:00+00,"18273 STEARNS SCHOOL RD, OLD MILL CREEK",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3989569461768&lng=-87.9855720791916&z=19&slat=42.3989569461768&slng=-87.9855720791916&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794622.723,5220967.7958,3501,1,35H285,Fire Hydrant,LCPW,LCPW,Grandwood Park,2008/07/01 00:00:00+00,"36857 HUTCHINS RD, OLD MILL CREEK",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3992085032891&lng=-87.9865929425093&z=19&slat=42.3992085032891&slng=-87.9865929425093&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794746.9625,5220783.2879,3502,1,35H284,Fire Hydrant,LCPW,LCPW,Grandwood Park,2008/07/01 00:00:00+00,"36857 HUTCHINS RD, OLD MILL CREEK",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3979845137284&lng=-87.9877090053213&z=19&slat=42.3979845137284&slng=-87.9877090053213&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794690.4089,5220671.5753,3503,1,35H283,Fire Hydrant,LCPW,LCPW,Grandwood Park,2008/07/01 00:00:00+00,"36857 HUTCHINS RD, OLD MILL CREEK",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3972434224174&lng=-87.9872009756505&z=19&slat=42.3972434224174&slng=-87.9872009756505&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794635.7442,5220566.4362,3504,1,35H001,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"37388 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3965459312919&lng=-87.9867099140553&z=19&slat=42.3965459312919&slng=-87.9867099140553&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794708.3813,5220493.3302,3505,1,35H231,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/06/28 00:00:00+00,"37389 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3960609426098&lng=-87.9873624238019&z=19&slat=42.3960609426098&slng=-87.9873624238019&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794674.1283,5220453.9323,3506,1,35H232,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/06/28 00:00:00+00,"37389 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3957995732227&lng=-87.9870547238243&z=19&slat=42.3957995732227&slng=-87.9870547238243&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794674.0119,5220505.7409,3507,1,35H232A,Fire Hydrant,LCPW,LCPW,Grandwood Park,1970/01/01 00:00:00+00,"37389 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3961432759842&lng=-87.9870536783641&z=19&slat=42.3961432759842&slng=-87.9870536783641&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794665.208,5220443.272,3508,1,35H297,Fire Hydrant,LCPW,LCPW,Grandwood Park,2009/07/27 00:00:00+00,"37389 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3957288520986&lng=-87.9869745913637&z=19&slat=42.3957288520986&slng=-87.9869745913637&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794924.1278,5220538.2325,3509,1,35H002,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"37284 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3963588272607&lng=-87.9893005075704&z=19&slat=42.3963588272607&slng=-87.9893005075704&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794839.5461,5220493.3183,3510,1,35H037,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"36692 STREAMWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.39606086337&lng=-87.9885406976648&z=19&slat=42.39606086337&slng=-87.9885406976648&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795116.532,5220543.7695,3511,1,35H003,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"37222 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3963955597486&lng=-87.9910289041197&z=19&slat=42.3963955597486&slng=-87.9910289041197&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795341.961,5220429.5739,3512,1,35H020,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"37120 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3956379771048&lng=-87.9930539678629&z=19&slat=42.3956379771048&slng=-87.9930539678629&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795279.8195,5220616.1801,3513,1,35H004,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"36857 HUTCHINS RD, OLD MILL CREEK",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3968759326127&lng=-87.992495740981&z=19&slat=42.3968759326127&slng=-87.992495740981&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795313.4564,5220549.3013,3514,1,35H006,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"18510 JUDY DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3964322580632&lng=-87.9927979064955&z=19&slat=42.3964322580632&slng=-87.9927979064955&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795543.1868,5220553.4765,3515,1,35H005,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"18596 JUDY DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3964599560297&lng=-87.9948616094734&z=19&slat=42.3964599560297&slng=-87.9948616094734&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795733.5616,5220624.5739,3516,1,35H007,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"36747 BEVERLY AVE, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3969316168359&lng=-87.9965717755886&z=19&slat=42.3969316168359&slng=-87.9965717755886&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795735.8955,5220414.4293,3517,1,35H009,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"18660 KAREN LN, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3955375061808&lng=-87.9965927414516&z=19&slat=42.3955375061808&slng=-87.9965927414516&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795593.3746,5220399.0068,3518,1,35H008,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"18610 KAREN LN, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3954351909428&lng=-87.995312454073&z=19&slat=42.3954351909428&slng=-87.995312454073&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795737.5661,5220261.3067,3519,1,35H010,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"18660 PAMELA PL, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3945216629277&lng=-87.9966077489518&z=19&slat=42.3945216629277&slng=-87.9966077489518&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795445.5385,5220253.32,3520,1,35H011,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"18570 PAMELA PL, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3944686769099&lng=-87.9939844195425&z=19&slat=42.3944686769099&slng=-87.9939844195425&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795596.9996,5220243.0044,3521,1,35H012,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"18624 PAMELA PL, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3944002410638&lng=-87.9953450183141&z=19&slat=42.3944002410638&slng=-87.9953450183141&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795739.53,5220104.5238,3522,1,35H015,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"36525 BEVERLY AVE, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3934815191559&lng=-87.9966253901149&z=19&slat=42.3934815191559&slng=-87.9966253901149&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795828.5938,5219862.0504,3523,1,35H018,Fire Hydrant,LCPW,LCPW,Grandwood Park,1985/09/10 00:00:00+00,"18758 HIGHFIELD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3918728460353&lng=-87.9974254646646&z=19&slat=42.3918728460353&slng=-87.9974254646646&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795742.554,5219964.3904,3524,1,35H013,Fire Hydrant,LCPW,LCPW,Grandwood Park,1985/09/10 00:00:00+00,"36455 BEVERLY AVE, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.392551818958&lng=-87.9966525559395&z=19&slat=42.392551818958&slng=-87.9966525559395&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795584.8746,5219867.3318,3525,1,35H019,Fire Hydrant,LCPW,LCPW,Grandwood Park,1985/09/10 00:00:00+00,"18655 HIGHFIELD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3919078855857&lng=-87.9952360970713&z=19&slat=42.3919078855857&slng=-87.9952360970713&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795615.8369,5220088.1865,3526,1,35H017,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"18626 GEIER RD, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3933731317372&lng=-87.9955142367125&z=19&slat=42.3933731317372&slng=-87.9955142367125&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795713.2808,5219518.2727,3527,1,35H025,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"36689 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3895920062839&lng=-87.9963895901544&z=19&slat=42.3895920062839&slng=-87.9963895901544&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795565.8928,5219515.5934,3528,1,35H026,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"36249 MILL CT, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3895742297867&lng=-87.995065581245&z=19&slat=42.3895742297867&slng=-87.995065581245&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795605.6429,5219676.7336,3529,1,35H024,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"36790 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3906433468288&lng=-87.9954226623172&z=19&slat=42.3906433468288&slng=-87.9954226623172&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795842.0113,5219718.584,3530,1,35H254,Fire Hydrant,LCPW,LCPW,Grandwood Park,2006/06/16 00:00:00+00,"36345 YEW TREE DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3909210085546&lng=-87.997545995736&z=19&slat=42.3909210085546&slng=-87.997545995736&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795492.8037,5219773.1717,3531,1,35H022,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"36854 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3912831760919&lng=-87.9944090108343&z=19&slat=42.3912831760919&slng=-87.9944090108343&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795465.4964,5219965.6974,3532,1,35H021,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"36936 GRANDWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3925604905009&lng=-87.9941637045387&z=19&slat=42.3925604905009&slng=-87.9941637045387&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795312.0728,5220048.1027,3533,1,35H028,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"18525 GEIER RD, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3931072008613&lng=-87.9927854768181&z=19&slat=42.3931072008613&slng=-87.9927854768181&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795315.2193,5219824.441,3534,1,35H030,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"36412 TRAER TER, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3916233254882&lng=-87.9928137430337&z=19&slat=42.3916233254882&slng=-87.9928137430337&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795731.6585,5219323.1508,3535,1,35H038,Fire Hydrant,LCPW,LCPW,Grandwood Park,1974/04/24 00:00:00+00,"36090 OAKWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3882974060613&lng=-87.9965546798674&z=19&slat=42.3882974060613&slng=-87.9965546798674&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795808.2788,5219322.3872,3536,1,35H039,Fire Hydrant,LCPW,LCPW,Grandwood Park,1974/04/24 00:00:00+00,"36090 OAKWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3882923398797&lng=-87.9972429710649&z=19&slat=42.3882923398797&slng=-87.9972429710649&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795755.7375,5219199.1348,3537,1,35H174,Fire Hydrant,LCPW,LCPW,Grandwood Park,1974/04/24 00:00:00+00,"36090 OAKWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3874745675147&lng=-87.9967709847888&z=19&slat=42.3874745675147&slng=-87.9967709847888&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795821.7625,5219163.7484,3538,1,35H040,Fire Hydrant,LCPW,LCPW,Grandwood Park,1974/04/24 00:00:00+00,"36090 OAKWOOD DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3872397792144&lng=-87.9973640979415&z=19&slat=42.3872397792144&slng=-87.9973640979415&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
